Area,Line,Date,TrapName,TrapChecked,Triggered,Set,Species,Sex,Age,PestID,Bait,Comments,SampleID,SampleCondition,Latitude,Longitude,TrapType,TimeTaken,Username,FirstName
MEG Coro Kiwi Project,FR,21-9-2013,FR 002,Y,Y,Y,Rat,,,PestID: 3254,Egg,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,21-9-2013,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,21-9-2013,FR 004,Y,N,Y,,,,,Egg,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,21-9-2013,FR 005,Y,N,Y,,,,,Egg,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,21-9-2013,FR 006,Y,N,Y,,,,,Egg,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,21-9-2013,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,21-9-2013,FR 008,Y,N,Y,,,,,Egg,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,3-11-2013,FR 001,Y,N,Y,,,,,Egg,,,,-36.71740076,175.5001384,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,3-11-2013,FR 002,Y,Y,Y,Rat,,,PestID: 3322,Egg,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,3-11-2013,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,3-11-2013,FR 004,Y,Y,Y,Rat,,,PestID: 3323,Egg,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,3-11-2013,FR 005,Y,Y,Y,Rat,,,PestID: 3324,Egg,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,3-11-2013,FR 006,Y,N,Y,,,,,Egg,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,3-11-2013,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,3-11-2013,FR 008,Y,Y,Y,Rat,,,PestID: 3325,Egg,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,8-12-2013,FR 001,Y,N,Y,,,,,Egg,,,,-36.71740076,175.5001384,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,8-12-2013,FR 002,Y,N,Y,,,,,Egg,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,8-12-2013,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,8-12-2013,FR 004,Y,N,Y,,,,,Egg,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,8-12-2013,FR 005,Y,N,Y,,,,,Egg,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,8-12-2013,FR 006,Y,N,Y,,,,,Egg,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,8-12-2013,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,8-12-2013,FR 008,Y,N,Y,,,,,Egg,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,12-1-2014,FR 001,Y,N,Y,,,,,Egg,,,,-36.71740076,175.5001384,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,12-1-2014,FR 002,Y,N,Y,,,,,Egg,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,12-1-2014,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,12-1-2014,FR 004,Y,N,Y,,,,,Egg,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,12-1-2014,FR 005,Y,N,Y,,,,,Egg,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,12-1-2014,FR 006,Y,N,Y,,,,,Egg,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,12-1-2014,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,12-1-2014,FR 008,Y,N,Y,,,,,Egg,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,28-1-2014,FR 001,Y,N,Y,,,,,Rabbit,,,,-36.71740076,175.5001384,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,28-1-2014,FR 002,Y,N,Y,,,,,Rabbit,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,28-1-2014,FR 003,Y,N,Y,,,,,Rabbit,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,28-1-2014,FR 004,Y,N,Y,,,,,Rabbit,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,28-1-2014,FR 005,Y,Y,Y,Stoat,,,PestID: 3401,Rabbit,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,28-1-2014,FR 006,Y,N,Y,,,,,Rabbit,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,28-1-2014,FR 007,Y,N,Y,,,,,Rabbit,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,28-1-2014,FR 008,Y,Y,Y,Rat,,,PestID: 3402,Rabbit,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,15-2-2014,FR 001,Y,N,Y,,,,,Egg,,,,-36.71740076,175.5001384,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,15-2-2014,FR 002,Y,Y,Y,Rat,,,PestID: 3443,Egg,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,15-2-2014,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,15-2-2014,FR 004,Y,N,Y,,,,,Egg,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,15-2-2014,FR 005,Y,N,Y,,,,,Egg,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,15-2-2014,FR 006,Y,N,Y,,,,,Egg,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,15-2-2014,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,15-2-2014,FR 008,Y,N,Y,,,,,Egg,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,29-3-2014,FR 001,Y,Y,Y,Rat,,,PestID: 3506,Rabbit,,,,-36.71740076,175.5001384,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,29-3-2014,FR 002,Y,N,Y,,,,,Rabbit,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,29-3-2014,FR 003,Y,N,Y,,,,,Rabbit,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,29-3-2014,FR 004,Y,N,Y,,,,,Rabbit,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,29-3-2014,FR 005,Y,Y,Y,Stoat,,,PestID: 3507,Rabbit,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,29-3-2014,FR 006,Y,Y,Y,Stoat,,,PestID: 3508,Rabbit,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,29-3-2014,FR 007,Y,N,Y,,,,,Rabbit,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,29-3-2014,FR 008,Y,N,Y,,,,,Rabbit,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-4-2014,FR 001,Y,Y,Y,Rat,,,PestID: 3571,Egg,,,,-36.71740076,175.5001384,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-4-2014,FR 002,Y,N,Y,,,,,Egg,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-4-2014,FR 003,Y,Y,Y,Rat,,,PestID: 3572,Egg,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-4-2014,FR 004,Y,N,Y,,,,,Egg,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-4-2014,FR 005,Y,Y,Y,Sprung,,,PestID: 3573,Egg,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-4-2014,FR 006,Y,Y,Y,Stoat,,,PestID: 3574,Egg,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-4-2014,FR 007,Y,Y,Y,Sprung,,,PestID: 3575,Egg,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-4-2014,FR 008,Y,N,Y,,,,,Egg,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,23-8-2014,FR 001,Y,Y,Y,Rat,,,PestID: 3673,Egg,,,,-36.71740076,175.5001384,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,23-8-2014,FR 002,Y,Y,Y,Stoat,,,PestID: 3674,Egg,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,23-8-2014,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,23-8-2014,FR 004,Y,N,Y,,,,,Egg,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,23-8-2014,FR 005,Y,N,Y,,,,,Egg,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,23-8-2014,FR 006,Y,N,Y,,,,,Egg,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,23-8-2014,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,23-8-2014,FR 008,Y,N,Y,,,,,Egg,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,FR,26-9-2014,FR 001,Y,N,Y,,,,,Egg,,,,-36.71740076,175.5001384,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-9-2014,FR 002,Y,N,Y,,,,,Egg,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-9-2014,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-9-2014,FR 004,Y,N,Y,,,,,Egg,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-9-2014,FR 005,Y,Y,Y,Stoat,,,PestID: 3709,Egg,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-9-2014,FR 006,Y,N,Y,,,,,Egg,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-9-2014,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-9-2014,FR 008,Y,N,Y,,,,,Egg,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-10-2014,FR 001,Y,N,Y,,,,,Egg,,,,-36.71740076,175.5001384,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-10-2014,FR 002,Y,Y,Y,Rat,,,PestID: 3730,Egg,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-10-2014,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-10-2014,FR 004,Y,Y,Y,Rat,,,PestID: 3731,Egg,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-10-2014,FR 005,Y,N,Y,,,,,Egg,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-10-2014,FR 006,Y,Y,Y,Rat,,,PestID: 3732,Egg,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-10-2014,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,26-10-2014,FR 008,Y,N,Y,,,,,Egg,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-11-2014,FR 001,Y,N,Y,,,,,Rabbit,,,,-36.71740076,175.5001384,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-11-2014,FR 002,Y,N,Y,,,,,Rabbit,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-11-2014,FR 003,Y,Y,Y,Stoat,,,PestID: 3785,Rabbit,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-11-2014,FR 004,Y,N,Y,,,,,Rabbit,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-11-2014,FR 005,Y,Y,Y,Rat,,,PestID: 3786,Rabbit,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-11-2014,FR 006,Y,N,Y,,,,,Rabbit,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-11-2014,FR 007,Y,N,Y,,,,,Rabbit,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-11-2014,FR 008,Y,N,Y,,,,,Rabbit,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,31-12-2014,FR 001,Y,Y,Y,Sprung,,,PestID: 3849,Egg,,,,-36.71740076,175.5001384,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,31-12-2014,FR 002,Y,Y,Y,Rat,,,PestID: 3850,Egg,,,,-36.71814499,175.5011052,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,31-12-2014,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,31-12-2014,FR 004,Y,N,Y,,,,,Egg,,,,-36.7165282,175.5036124,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,31-12-2014,FR 005,Y,N,Y,,,,,Egg,,,,-36.71559865,175.5048452,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,31-12-2014,FR 006,Y,N,Y,,,,,Egg,,,,-36.71456482,175.505906,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,31-12-2014,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,31-12-2014,FR 008,Y,N,Y,,,,,Egg,,,,-36.71331139,175.5086836,DOC200SS,Unspecified,Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,21-3-2015,FR 001,Y,N,Y,,,,,Egg,,,,-36.71740076,175.5001384,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,FR,21-3-2015,FR 002,Y,N,Y,,,,,Egg,,,,-36.71814499,175.5011052,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,FR,21-3-2015,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,FR,21-3-2015,FR 004,Y,N,Y,,,,,Egg,,,,-36.7165282,175.5036124,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,FR,21-3-2015,FR 005,Y,Y,Y,Stoat,,,PestID: 3899,Egg,,,,-36.71559865,175.5048452,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,FR,21-3-2015,FR 006,Y,N,Y,,,,,Egg,,,,-36.71456482,175.505906,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,FR,21-3-2015,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,FR,21-3-2015,FR 008,Y,N,Y,,,,,Egg,,,,-36.71331139,175.5086836,DOC200SS,3 Hour(s) and 0 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,FR,30-4-2015,FR 001,Y,Y,Y,Rat,,,PestID: 5080,Egg,,,,-36.71740076,175.5001384,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-4-2015,FR 002,Y,Y,Y,Rat,,,PestID: 5081,Egg,,,,-36.71814499,175.5011052,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-4-2015,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-4-2015,FR 004,Y,N,Y,,,,,Egg,,,,-36.7165282,175.5036124,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-4-2015,FR 005,Y,N,Y,,,,,Egg,,,,-36.71559865,175.5048452,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-4-2015,FR 006,Y,N,Y,,,,,Egg,,,,-36.71456482,175.505906,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-4-2015,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-4-2015,FR 008,Y,Y,Y,Rat,,,PestID: 5082,Egg,,,,-36.71331139,175.5086836,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-5-2015,FR 001,Y,N,Y,,,,,Egg,,,,-36.71740076,175.5001384,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-5-2015,FR 002,Y,N,Y,,,,,Egg,,,,-36.71814499,175.5011052,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-5-2015,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-5-2015,FR 004,Y,N,Y,,,,,Egg,,,,-36.7165282,175.5036124,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-5-2015,FR 005,Y,N,Y,,,,,Egg,,,,-36.71559865,175.5048452,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-5-2015,FR 006,Y,N,Y,,,,,Egg,,,,-36.71456482,175.505906,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-5-2015,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,30-5-2015,FR 008,Y,N,Y,,,,,Egg,,,,-36.71331139,175.5086836,DOC200SS,2 Hour(s) and 0 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,18-6-2015,FR 001,Y,N,Y,,,,,Egg,,,,-36.71740076,175.5001384,DOC200SS,1 Hour(s) and 30 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,18-6-2015,FR 002,Y,N,Y,,,,,Egg,,,,-36.71814499,175.5011052,DOC200SS,1 Hour(s) and 30 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,18-6-2015,FR 003,Y,N,Y,,,,,Egg,,,,-36.71762313,175.5026321,DOC200SS,1 Hour(s) and 30 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,18-6-2015,FR 004,Y,N,Y,,,,,Egg,,,,-36.7165282,175.5036124,DOC200SS,1 Hour(s) and 30 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,18-6-2015,FR 005,Y,N,Y,,,,,Egg,,,,-36.71559865,175.5048452,DOC200SS,1 Hour(s) and 30 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,18-6-2015,FR 006,Y,N,Y,,,,,Egg,,,,-36.71456482,175.505906,DOC200SS,1 Hour(s) and 30 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,18-6-2015,FR 007,Y,N,Y,,,,,Egg,,,,-36.71409611,175.5074797,DOC200SS,1 Hour(s) and 30 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,FR,18-6-2015,FR 008,Y,N,Y,,,,,Egg,,,,-36.71331139,175.5086836,DOC200SS,1 Hour(s) and 30 Minute(s),Pe2,Pete+Mike
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 001,Y,N,Y,,,,,Rabbit,,,,-36.726487,175.520689,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 002,Y,Y,Y,Rat,,,PestID: 1877,Rabbit,,,,-36.727977,175.521603,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 003,Y,Y,Y,,,,,Rabbit,,,,-36.729535,175.522085,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 004,Y,Y,Y,Rat,,,PestID: 1878,Rabbit,,,,-36.731284,175.522628,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 005,Y,N,Y,,,,,Rabbit,,,,-36.732037,175.523276,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 006,Y,N,Y,,,,,Rabbit,,,,-36.73364916,175.5243577,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 007,Y,N,Y,,,,,Rabbit,,,,-36.73529813,175.5252214,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 008,Y,Y,Y,,,,,Rabbit,,,,-36.73692556,175.526366,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 009,Y,N,Y,,,,,Rabbit,,,,-36.738425,175.52491,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 010,Y,N,Y,,,,,Rabbit,,,,-36.74018654,175.5253397,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 011,Y,N,Y,,,,,Rabbit,,,,-36.740024,175.526393,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 012,Y,N,Y,,,,,Rabbit,,,,-36.739036,175.527953,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 013,Y,N,Y,,,,,Rabbit,,,,-36.737153,175.527548,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 014,Y,N,Y,,,,,Rabbit,,,,-36.737989,175.529636,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
MEG Coro Kiwi Project,KAI,26-1-2015,KAI 015,Y,Y,Y,Rat,,,PestID: 1879,Rabbit,,,,-36.739321,175.531519,DOC200SS,2 Hour(s) and 30 Minute(s),jw1,Jeff
